U0(mV)	U90(mV)	I(mA)	errorU0(%)	errorU90(%)	TxV(V)	
29.06636	0.51609	0.01	0	3	0	
28.03502	0.51479	0.01	0	5	0	
28.3663	0.514	0.01	0	2	0	
31.83803	0.52536	0.01	0	0	0	
30.90177	0.48951	0.01	0	1	0	
22.42091	0.3791	0.01	0.1	4	0	
22.36917	0.34117	0.01	0.2	0	0	
20.12.2019	12:00:00					
10.42						
13.74						
45.24056	0.15797	0.01	0	1	0	
50.02582	0.19674	0.01	0	2	0	
46.8164	0.20926	0.01	0	1	0	
49.28788	0.2047	0.01	0	0	0	
49.76355	0.20439	0.01	0	1	0	
53.71269	0.22403	0.01	0	1	0	
45.79065	0.18789	0.01	0	1	0	
75.2621	0.3886	0.01	0	10	1	
64.06678	0.37596	0.01	0.1	34	0	
59.92435	0.40272	0.01	0.1	14	0	
61.66414	0.28566	0.01	0	3	1	
61.30697	0.25015	0.01	0	2	0	
69.22206	0.21289	0.01	0	10	0	
60.60551	0.188	0.01	0	1	0	
56.33884	0.27558	0.01	0	2	0	
58.9598	0.30007	0.01	0	1	0	
61.44452	0.33015	0.01	0	2	0	
49.05011	0.33685	0.01	0	2	0	
46.19543	0.33351	0.01	0	2	0	
49.71219	0.33576	0.01	0	2	0	
47.75959	0.28887	0.01	0	9	0	
43.32139	0.26434	0.01	0	7	1	
54.85959	0.28985	0.01	0	7	0	
64.69412	0.25963	0.01	0	4	0	
53.7869	0.28449	0.01	0	2	0	
47.54734	0.22908	0.01	0	6	0	
54.73225	0.23925	0.01	0.1	12	0	
63.13838	0.50436	0.01	0	5	1	
60.77386	0.45538	0.01	0	0	0	
53.74135	0.40952	0.01	0	0	0	
53.75876	0.41277	0.01	0	0	0	
40.58293	0.39664	0.01	0	2	0	
37.41258	0.32498	0.01	0	7	1	
35.40552	0.34334	0.01	0	3	0	
43.33403	0.43375	0.01	0	5	0	
46.84	0.58662	0.01	0.1	11	0	
47.99829	0.46698	0.01	0	9	0	
42.42029	0.30266	0.01	0	7	0	
41.58202	0.39065	0.01	0	2	0	
45.39724	0.34934	0.01	0	0	0	
50.14497	0.40138	0.01	0	1	0	
48.94929	0.27424	0.01	0	5	1	
29.84156	0.29771	0.01	0	6	0	
33.29693	0.41459	0.01	0	1	0	
33.58226	0.49881	0.01	0	7	0	
33.98986	0.42678	0.01	0	3	0	
37.30797	0.47039	0.01	0	1	0	
35.51329	0.45237	0.01	0	3	0	
36.46478	0.59905	0.01	0.2	7	0	
35.79674	0.43282	0.01	0.1	12	0	
26.8316	0.42294	0.01	0	4	0	
25.87951	0.34378	0.01	0.1	6	0	
26.37824	0.26872	0.01	0.1	4	0	
29.65816	0.3611	0.01	0.1	1	0	
29.44594	0.33199	0.01	0.1	4	0	
21.22346	0.24789	0.01	0.2	15	0	
21.33697	0.386	0.01	0	2	0	
20.12.2019	18:00:00					
17.01						
13.71						
41.4237	0.15058	0.01	0	0	0	
46.00418	0.09476	0.01	0	19	0	
43.70683	0.16465	0.01	0	8	0	
45.85518	0.17469	0.01	0	1	0	
47.1644	0.18623	0.01	0	4	0	
51.69217	0.23609	0.01	0	0	0	
43.67515	0.18513	0.01	0	2	0	
71.99076	0.38451	0.01	0	14	1	
60.47169	0.35113	0.01	0.1	49	0	
57.92326	0.45608	0.01	0.1	21	0	
58.69463	0.25112	0.01	0	8	1	
56.94921	0.22787	0.01	0	6	0	
64.37486	0.20668	0.01	0	8	0	
56.9138	0.18963	0.01	0	3	0	
52.30492	0.15534	0.01	0	2	0	
54.64139	0.14832	0.01	0	11	0	
57.07073	0.26589	0.01	0	11	0	
45.94466	0.30831	0.01	0	0	0	
43.18577	0.29484	0.01	0	0	0	
46.75797	0.30962	0.01	0	0	0	
45.69464	0.30389	0.01	0	0	0	
41.69974	0.27026	0.01	0	11	1	
51.9709	0.37577	0.01	0	1	0	
60.59099	0.32926	0.01	0.1	21	0	
51.12718	0.34671	0.01	0	3	0	
45.86371	0.39698	0.01	0	1	0	
51.29371	0.27752	0.01	0	17	0	
58.56778	0.24576	0.01	0	16	1	
57.02163	0.30757	0.01	0.1	9	0	
50.60626	0.25757	0.01	0	10	0	
49.97236	0.36627	0.01	0	0	0	
38.35649	0.36096	0.01	0	1	0	
35.88736	0.3497	0.01	0	2	0	
33.96155	0.31877	0.01	0	1	0	
41.37783	0.48188	0.01	0.2	16	0	
44.37841	0.38645	0.01	0.1	2	0	
45.79391	0.4591	0.01	0	6	0	
40.554	0.42425	0.01	0	1	0	
39.80204	0.48368	0.01	0	3	0	
42.61194	0.39353	0.01	0	7	0	
46.79497	0.41116	0.01	0	3	0	
45.79581	0.3234	0.01	0	3	0	
28.42881	0.19598	0.01	0.3	40	0	
32.0901	0.49371	0.01	0.2	20	0	
32.33602	0.42716	0.01	0	9	0	
32.6444	0.40593	0.01	0	0	0	
35.77111	0.48164	0.01	0	1	0	
33.6898	0.44722	0.01	0	4	0	
34.45289	0.44302	0.01	0	1	0	
33.94641	0.39459	0.01	0	5	0	
26.01046	0.31132	0.01	0	30	0	
25.00333	0.18339	0.01	0.3	61	0	
25.51602	0.25376	0.01	0.1	9	0	
28.46698	0.28119	0.01	0.1	13	0	
28.02481	0.41451	0.01	0	0	0	
20.60972	0.37731	0.01	0.1	7	0	
20.59779	0.37807	0.01	0	0	0	
21.12.2019	0:00:00					
7.01						
13.69						
46.95278	0.18632	0.01	0	4	0	
52.01253	0.23563	0.01	0	0	0	
48.42206	0.22722	0.01	0	0	0	
51.52443	0.23562	0.01	0	2	0	
52.94058	0.23551	0.01	0	2	0	
59.20306	0.28548	0.01	0	1	0	
48.8712	0.22212	0.01	0	0	0	
80.61563	0.39942	0.01	0	10	1	
66.63629	0.49334	0.01	0.1	28	0	
63.29424	0.53878	0.01	0.1	11	0	
64.30626	0.27184	0.01	0	3	0	
62.82481	0.2088	0.01	0	6	0	
70.03334	0.24802	0.01	0	3	0	
61.24701	0.20077	0.01	0	6	0	
56.3931	0.14809	0.01	0	18	0	
58.62344	0.28374	0.01	0	1	0	
60.74473	0.3192	0.01	0	1	0	
51.78431	0.3649	0.01	0	0	0	
47.78226	0.34468	0.01	0	0	0	
52.17171	0.36158	0.01	0	0	0	
51.30969	0.36794	0.01	0	0	0	
46.71638	0.34487	0.01	0	1	0	
57.38747	0.43451	0.01	0	0	0	
67.03684	0.50763	0.01	0	0	0	
55.52716	0.41663	0.01	0	1	0	
49.52868	0.39899	0.01	0	1	0	
56.0565	0.42511	0.01	0	0	0	
63.86823	0.40911	0.01	0	2	0	
61.30778	0.43561	0.01	0	1	0	
54.18158	0.4183	0.01	0	1	0	
54.01685	0.42857	0.01	0	0	0	
41.84096	0.42185	0.01	0	1	0	
39.36654	0.41123	0.01	0	2	0	
37.51568	0.38557	0.01	0	2	0	
45.6445	0.46623	0.01	0	2	0	
48.19857	0.50092	0.01	0	3	0	
49.43745	0.5272	0.01	0	3	0	
43.37973	0.46217	0.01	0	1	0	
42.76233	0.42585	0.01	0	1	0	
45.93983	0.40275	0.01	0	3	0	
50.29169	0.35333	0.01	0.1	2	0	
49.01709	0.40385	0.01	0	1	1	
31.17852	0.2831	0.01	0.1	6	0	
34.7094	0.29661	0.01	0.1	12	0	
35.05625	0.45169	0.01	0	1	0	
35.01028	0.44053	0.01	0	1	0	
38.18811	0.47891	0.01	0	2	0	
35.79319	0.45909	0.01	0	2	0	
36.62667	0.48987	0.01	0	2	0	
36.23364	0.50273	0.01	0	2	0	
27.87696	0.49336	0.01	0	4	0	
26.69021	0.47991	0.01	0	4	0	
26.88993	0.44505	0.01	0	0	0	
30.1011	0.43854	0.01	0	2	0	
29.42394	0.35633	0.01	0.1	3	0	
21.66042	0.31606	0.01	0.1	0	0	
21.55551	0.33484	0.01	0.1	2	0	
21.12.2019	6:00:00					
3.08						
12.97						
50.05998	0.24395	0.01	0	4	0	
55.57843	0.24604	0.01	0	2	0	
51.04739	0.24907	0.01	0	2	0	
54.7	0.26232	0.01	0	3	0	
55.78495	0.25526	0.01	0	2	0	
62.06997	0.29136	0.01	0	0	0	
51.20858	0.20402	0.01	0	2	0	
84.2183	0.36776	0.01	0	3	0	
69.54862	0.19626	0.01	0	6	0	
65.026	0.20424	0.01	0	2	0	
67.09843	0.1958	0.01	0	7	0	
65.81022	0.21236	0.01	0	11	0	
72.99594	0.35811	0.01	0	2	0	
63.48672	0.35437	0.01	0	2	0	
58.49197	0.29605	0.01	0	1	0	
61.3715	0.34316	0.01	0	2	0	
62.93358	0.34115	0.01	0	0	0	
54.50914	0.35681	0.01	0	2	0	
50.10953	0.30465	0.01	0	3	0	
54.78809	0.22015	0.01	0	5	0	
53.56465	0.27739	0.01	0	2	0	
48.50532	0.23752	0.01	0	3	0	
59.86277	0.30301	0.01	0	8	0	
69.96432	0.44285	0.01	0	4	0	
57.41684	0.4236	0.01	0	1	0	
50.9602	0.39929	0.01	0	0	0	
58.32155	0.456	0.01	0	0	0	
66.64788	0.52018	0.01	0	0	0	
63.34955	0.49744	0.01	0	0	0	
55.96849	0.43037	0.01	0	0	0	
56.28813	0.44403	0.01	0	1	0	
43.52944	0.46156	0.01	0	2	0	
40.7661	0.45853	0.01	0	3	0	
38.82159	0.41139	0.01	0	1	0	
47.17125	0.48409	0.01	0	0	0	
49.67155	0.4865	0.01	0	0	0	
50.74938	0.4498	0.01	0	2	0	
44.52141	0.31502	0.01	0.1	3	0	
43.98283	0.35248	0.01	0.1	0	0	
47.44084	0.37862	0.01	0	3	0	
52.03968	0.37395	0.01	0.1	7	0	
50.60504	0.44528	0.01	0	6	0	
32.14798	0.42212	0.01	0	1	0	
35.50508	0.47055	0.01	0	2	0	
35.88982	0.48085	0.01	0	2	0	
35.77709	0.47286	0.01	0	3	0	
39.00537	0.51393	0.01	0	2	0	
36.57759	0.49153	0.01	0	2	0	
37.42481	0.52379	0.01	0	3	0	
37.08405	0.5357	0.01	0	3	0	
28.36552	0.51849	0.01	0	2	0	
27.00214	0.4581	0.01	0	0	0	
27.24017	0.42988	0.01	0	1	0	
30.61041	0.36985	0.01	0.1	3	0	
29.95346	0.36593	0.01	0.1	0	1	
21.8938	0.33789	0.01	0.1	2	0	
21.82622	0.32	0.01	0.2	6	0	
21.12.2019	12:00:00					
4.74						
13.72						
50.18325	0.2448	0.01	0	2	0	
55.89717	0.2504	0.01	0	0	0	
51.10983	0.24367	0.01	0	4	0	
54.94711	0.26756	0.01	0	2	0	
56.03448	0.25152	0.01	0	5	0	
61.91356	0.2728	0.01	0	11	0	
51.41883	0.23828	0.01	0	2	0	
83.74444	0.49516	0.01	0	1	0	
69.63249	0.30355	0.01	0	11	0	
64.90422	0.26102	0.01	0	3	0	
66.85841	0.18839	0.01	0	27	0	
65.64256	0.2001	0.01	0	0	0	
72.68128	0.24035	0.01	0	11	0	
63.56596	0.21366	0.01	0	10	0	
58.45993	0.27449	0.01	0	3	0	
61.45912	0.30493	0.01	0	0	0	
62.85358	0.32988	0.01	0	4	0	
54.51779	0.36014	0.01	0	2	0	
50.12311	0.33318	0.01	0.1	25	0	
54.84549	0.35235	0.01	0	8	0	
53.5429	0.38912	0.01	0	0	0	
48.36588	0.39201	0.01	0	7	0	
59.40596	0.42414	0.01	0	11	0	
69.47823	0.35672	0.01	0	13	1	
57.32798	0.31058	0.01	0	4	0	
50.86012	0.22666	0.01	0	1	0	
58.11461	0.31568	0.01	0.1	15	0	
66.38394	0.39512	0.01	0.1	8	0	
63.1955	0.31249	0.01	0	6	0	
55.8106	0.39084	0.01	0	1	0	
56.24483	0.44796	0.01	0	3	0	
43.5407	0.43005	0.01	0	1	0	
40.6858	0.41918	0.01	0	8	0	
38.67088	0.37678	0.01	0	14	0	
46.81223	0.47376	0.01	0	10	0	
49.37754	0.53018	0.01	0	3	0	
50.48964	0.47306	0.01	0	3	0	
44.42438	0.36294	0.01	0.1	6	0	
43.76663	0.30642	0.01	0	20	0	
47.06239	0.29655	0.01	0	15	0	
51.57144	0.40735	0.01	0	1	1	
50.3751	0.4305	0.01	0	8	0	
32.03763	0.39848	0.01	0	10	0	
35.21495	0.5079	0.01	0	0	0	
35.52209	0.50233	0.01	0.1	15	0	
35.49919	0.46367	0.01	0	5	0	
38.67653	0.4927	0.01	0	1	0	
36.30727	0.40156	0.01	0.1	1	0	
37.10916	0.32191	0.01	0.1	5	0	
36.80941	0.38497	0.01	0	6	1	
28.20413	0.35689	0.01	0.1	0	0	
26.875	0.27511	0.01	0	8	0	
27.07825	0.34164	0.01	0	4	0	
30.45079	0.54114	0.01	0	12	0	
29.75099	0.44493	0.01	0	2	0	
21.67171	0.38222	0.01	0.4	17	0	
21.6009	0.3768	0.01	0.3	2	0	
21.12.2019	18:00:00					
3.4						
13.71						
43.46369	0.1734	0.01	0	27	0	
47.28429	0.10387	0.01	0	9	0	
44.08869	0.05667	0.01	0.1	15	0	
46.42967	0.12687	0.01	0.1	32	0	
46.51837	0.10121	0.01	0	19	0	
49.07345	0.03333	0.01	0	84	0	
39.49591	0.13327	0.01	0	4	0	
67.24367	0.27072	0.01	0.1	16	0	
57.00626	0.20195	0.01	0	21	0	
50.23893	0.2432	0.01	0	8	0	
56.54174	0.24809	0.01	0	7	0	
56.08895	0.2449	0.01	0	4	0	
62.26853	0.3515	0.01	0	7	0	
55.90181	0.20736	0.01	0.1	27	0	
51.85324	0.16324	0.01	0	9	0	
54.71376	0.204	0.01	0.1	16	0	
55.68309	0.22641	0.01	0	21	0	
46.20925	0.19884	0.01	0.1	20	0	
43.54719	0.22805	0.01	0	11	0	
47.18896	0.26104	0.01	0	6	0	
44.30781	0.24577	0.01	0	2	0	
38.30863	0.2406	0.01	0	22	0	
49.85317	0.17638	0.01	0.3	99	0	
59.81532	0.39491	0.01	0	16	0	
48.15838	0.41728	0.01	0.1	26	0	
42.81258	0.30824	0.01	0	0	0	
51.28339	0.32027	0.01	0	14	0	
58.31409	0.24161	0.01	0	10	0	
55.34956	0.23516	0.01	0	1	0	
50.39657	0.39828	0.01	0	14	0	
50.89694	0.43918	0.01	0	4	0	
38.84363	0.35496	0.01	0	12	0	
35.55788	0.38821	0.01	0.1	7	0	
33.21281	0.30173	0.01	0	1	0	
40.06776	0.32811	0.01	0	11	0	
42.7223	0.4528	0.01	0.1	8	0	
44.06119	0.22592	0.01	0	29	0	
39.27232	0.19863	0.01	0.1	12	0	
38.62937	0.49535	0.01	0.1	27	0	
42.48315	0.25619	0.01	0.1	11	0	
47.24018	0.44284	0.01	0	4	0	
45.9951	0.37201	0.01	0	19	0	
28.57878	0.40426	0.01	0.2	20	0	
31.48818	0.31455	0.01	0.1	12	0	
31.48288	0.19278	0.01	0	12	0	
31.08338	0.43279	0.01	0	13	0	
34.71436	0.45051	0.01	0.3	4	0	
33.08574	0.35269	0.01	0.3	29	0	
33.9293	0.38407	0.01	0	13	0	
34.52187	0.31822	0.01	0.1	5	0	
25.48411	0.19982	0.01	0.1	21	0	
24.30776	0.14046	0.01	0.6	124	0	
24.96375	0.62464	0.01	0.1	6	0	
28.04104	0.38066	0.01	0.2	21	0	
27.77262	0.28578	0.01	0.1	7	0	
20.11495	0.32878	0.01	0.8	34	0	
20.42258	0.64443	0.01	0.2	13	0	
22.12.2019	0:00:00					
2.82						
13.57						
27.43411	0.08247	0.01	0	8	0	
29.79763	0.04477	0.01	0	4	0	
28.64299	0.02836	0.01	0	22	0	
28.75555	0.01724	0.01	0	6	0	
27.71023	0.01269	0.01	0	69	0	
28.60849	0.01576	0.01	0	57	0	
22.83134	0.01345	0.01	0	126	0	
45.09426	0.04711	0.01	0	35	0	
33.80579	-0.0328	0.01	0	186	0	
30.79507	-0.01017	0.01	0	17	0	
34.04071	0.10613	0.01	0	1	0	
35.61647	0.1191	0.01	0	0	0	
40.27348	0.15594	0.01	0	0	0	
37.57736	0.13839	0.01	0	1	0	
36.07091	0.09247	0.01	0	8	0	
40.28907	0.0509	0.01	0	14	0	
38.69719	0.05105	0.01	0	9	0	
30.15336	0.07199	0.01	0	13	0	
29.7279	0.0661	0.01	0	17	0	
30.52632	0.06302	0.01	0	25	0	
26.8166	0.12097	0.01	0	4	0	
23.55228	0.11583	0.01	0	3	0	
34.80059	0.22395	0.01	0.1	3	0	
41.10415	0.17959	0.01	0	18	0	
30.57525	0.14914	0.01	0	0	0	
27.35009	0.14604	0.01	0	12	0	
34.62413	0.17117	0.01	0	10	0	
40.08457	0.22715	0.01	0	13	0	
38.51141	0.2144	0.01	0	25	0	
36.0059	0.1873	0.01	0	6	0	
37.98486	0.13527	0.01	0.1	37	0	
26.41176	0.11556	0.01	0	2	0	
24.11962	0.0951	0.01	0.1	2	0	
22.00408	0.08106	0.01	0.1	10	0	
28.55607	0.07874	0.01	0.1	43	0	
30.93813	0.18061	0.01	0	1	0	
32.00698	0.2135	0.01	0	1	0	
27.00584	0.17735	0.01	0	1	0	
26.93876	0.19496	0.01	0	4	0	
30.0531	0.1988	0.01	0	20	0	
34.76791	0.25753	0.01	0	3	0	
34.62812	0.26871	0.01	0	3	0	
20.33792	0.19899	0.01	0	4	0	
23.81115	0.23644	0.01	0	5	0	
23.93144	0.21349	0.01	0	6	0	
23.67974	0.18755	0.01	0	3	0	
26.38011	0.14169	0.01	0.1	11	0	
24.34162	0.14721	0.01	0.1	2	0	
25.41853	0.14443	0.01	0	10	0	
26.39935	0.13677	0.01	0.1	21	0	
20.12941	0.13219	0.01	0	29	0	
19.39574	0.21455	0.01	0	0	0	
19.71547	0.19962	0.01	0	6	0	
22.24184	0.24384	0.01	0	6	0	
21.81148	0.25169	0.01	0	0	0	
16.37031	0.23752	0.01	0	6	0	
17.10144	0.14947	0.01	0.1	7	0	
22.12.2019	6:00:00					
2.62						
12.87						
25.82921	0.05915	0.01	0	1	0	
28.31043	0.02864	0.01	0	15	0	
27.26454	0.02093	0.01	0.1	67	0	
27.66948	0.00379	0.01	0	220	0	
26.11443	0.05329	0.01	0	11	0	
27.13707	0.06615	0.01	0	5	0	
22.31978	0.05816	0.01	0	9	0	
42.07094	0.20305	0.01	0	20	0	
32.52448	0.03437	0.01	0	137	0	
30.45168	0.11101	0.01	0.1	78	0	
31.78693	0.05365	0.01	0.1	76	0	
33.5044	0.11385	0.01	0	3	0	
37.4183	0.1493	0.01	0	1	0	
35.97701	0.12984	0.01	0	0	0	
33.40745	0.0928	0.01	0	2	0	
38.18795	0.06559	0.01	0	8	0	
35.91635	0.05197	0.01	0	3	0	
28.68755	0.07724	0.01	0	5	0	
28.8118	0.06579	0.01	0	8	0	
29.20867	0.06073	0.01	0	17	0	
25.62104	0.04715	0.01	0	28	0	
22.97279	0.12994	0.01	0	9	1	
32.77334	0.16046	0.01	0	3	0	
38.0757	0.32605	0.01	0	28	0	
29.54907	0.14189	0.01	0	0	0	
26.64841	0.12717	0.01	0	39	0	
32.01397	0.16044	0.01	0	0	0	
36.96129	0.14389	0.01	0	18	0	
36.13703	0.2046	0.01	0	0	0	
33.69657	0.17847	0.01	0	0	0	
35.48199	0.17355	0.01	0	2	0	
25.31447	0.13131	0.01	0	4	0	
23.26231	0.03773	0.01	0.1	10	1	
21.13266	0.0876	0.01	0	3	0	
26.94377	0.1115	0.01	0	3	0	
29.71157	-0.20404	0.01	0.4	37	0	
30.76173	0.10224	0.01	0.1	25	0	
25.79223	0.16648	0.01	0	2	0	
25.68569	0.08212	0.01	0	55	0	
27.81778	0.19348	0.01	0	2	0	
32.16384	0.22532	0.01	0	1	0	
32.21566	0.17287	0.01	0	4	1	
19.55309	0.125	0.01	0.1	5	0	
22.61709	0.08634	0.01	0.1	2	0	
22.96512	0.07214	0.01	0.2	7	0	
22.92223	0.12835	0.01	0.1	7	0	
25.17703	0.11859	0.01	0.1	13	0	
23.14471	0.16204	0.01	0	6	0	
23.72952	0.23312	0.01	0	4	0	
24.62024	0.2216	0.01	0	2	0	
19.24336	0.20621	0.01	0	11	0	
18.76062	0.21903	0.01	0	5	0	
18.92853	0.22146	0.01	0	6	0	
21.0549	0.24824	0.01	0	5	0	
20.5737	0.24448	0.01	0	3	0	
15.66698	0.23407	0.01	0	1	0	
16.40616	0.20138	0.01	0	2	0	
22.12.2019	12:00:00					
2.8						
12.9						
25.5911	0.09646	0.01	0	6	0	
27.93486	0.07556	0.01	0	1	0	
26.79229	0.09069	0.01	0	7	0	
27.24414	0.07741	0.01	0	9	0	
25.67487	0.0777	0.01	0	10	0	
26.62906	0.08215	0.01	0	9	0	
22.147	0.07386	0.01	0	8	0	
41.28716	0.13152	0.01	0	0	0	
32.51207	0.53249	0.01	0.6	18	0	
30.10496	0.39504	0.01	0.3	2	0	
31.36493	0.04042	0.01	0	14	1	
32.96896	0.03353	0.01	0	18	0	
36.85091	0.04981	0.01	0	23	0	
35.79699	0.03676	0.01	0	52	0	
33.0429	0.08123	0.01	0	11	0	
37.89748	0.11838	0.01	0	3	0	
35.72498	0.13292	0.01	0	0	0	
28.24762	0.13275	0.01	0	0	0	
28.41037	0.14188	0.01	0	2	0	
28.77012	0.12314	0.01	0	2	0	
25.27375	0.11799	0.01	0	1	0	
22.6373	0.05247	0.01	0.1	42	0	
32.10419	0.15572	0.01	0	0	0	
37.82365	0.02279	0.01	0.1	254	0	
29.61274	0.09655	0.01	0	14	0	
26.22249	0.1807	0.01	0	2	0	
31.31204	0.08205	0.01	0	20	0	
36.18235	0.28973	0.01	0	15	0	
35.75701	0.20605	0.01	0	0	0	
33.27014	0.17024	0.01	0	0	0	
34.9358	0.18716	0.01	0	1	0	
25.11869	0.18093	0.01	0	3	0	
22.92731	0.12035	0.01	0	13	0	
20.81587	0.13504	0.01	0	0	0	
26.42021	0.15846	0.01	0	3	0	
29.28395	0.2901	0.01	0.1	1	0	
30.43942	0.11372	0.01	0.1	1	0	
25.69489	0.10946	0.01	0	2	0	
25.13765	0.18548	0.01	0	0	0	
27.27451	0.09183	0.01	0.1	15	0	
31.62424	0.1084	0.01	0.1	23	0	
31.70369	0.22649	0.01	0	0	1	
19.33177	0.16293	0.01	0	2	0	
22.30123	0.19025	0.01	0	2	0	
22.60599	0.23107	0.01	0	21	0	
22.7581	0.20649	0.01	0	4	0	
24.85803	0.2275	0.01	0	5	0	
22.93334	0.21303	0.01	0	5	0	
23.39717	0.25893	0.01	0.1	9	0	
24.09667	0.21175	0.01	0	0	0	
18.95523	0.146	0.01	0.1	6	0	
18.57182	0.10644	0.01	0.1	5	0	
18.71683	0.1443	0.01	0.1	2	0	
20.74984	0.13485	0.01	0.1	5	0	
20.36367	0.12926	0.01	0.1	9	0	
15.55213	0.14947	0.01	0.2	16	0	
16.24349	0.20357	0.01	0	3	0	
22.12.2019	18:00:00					
11.24						
13.71						
23.13297	0.0641	0.01	0	25	0	
23.84672	0.07471	0.01	0	6	0	
22.65887	0.06529	0.01	0	5	0	
23.27011	0.05532	0.01	0	2	0	
21.4416	0.05189	0.01	0	0	0	
23.04433	0.06171	0.01	0	4	0	
20.36519	0.04889	0.01	0	5	0	
33.68527	0.16411	0.01	0	21	0	
28.90156	0.0558	0.01	0.2	87	0	
25.93327	0.16	0.01	0.3	69	0	
25.07644	0.03284	0.01	0	29	0	
27.9071	0.08576	0.01	0	6	0	
29.99336	0.08036	0.01	0	11	0	
28.73119	0.03348	0.01	0	24	0	
26.57822	0.04152	0.01	0	18	0	
31.20717	0.09975	0.01	0	2	0	
27.55158	0.08413	0.01	0	5	0	
24.32348	0.11103	0.01	0	7	0	
24.72406	0.13708	0.01	0	9	0	
24.72753	0.10078	0.01	0	1	0	
21.98194	0.10175	0.01	0	7	0	
20.48102	0.05689	0.01	0	44	0	
27.17964	0.1339	0.01	0	0	0	
31.9035	-0.02195	0.01	0.3	170	0	
25.82887	0.12413	0.01	0	15	0	
22.02739	0.14562	0.01	0	0	0	
25.50162	0.04743	0.01	0.1	1	0	
30.27282	0.0714	0.01	0	4	1	
28.83445	0.0698	0.01	0	22	0	
26.64182	0.06755	0.01	0	13	0	
28.41465	0.06985	0.01	0	23	0	
21.75009	0.08765	0.01	0	10	0	
20.06963	0.16759	0.01	0.1	30	0	
18.72938	0.11223	0.01	0	2	0	
23.10074	0.09923	0.01	0.1	36	0	
25.95188	0.13823	0.01	0.1	43	0	
26.20664	0.15863	0.01	0	0	0	
21.98405	0.14607	0.01	0	7	0	
21.45915	0.18561	0.01	0.1	14	0	
22.60142	0.12143	0.01	0.1	29	0	
25.96453	0.20669	0.01	0.2	24	0	
25.89047	0.07049	0.01	0	18	1	
17.44875	0.08747	0.01	0.1	3	0	
19.57822	0.11898	0.01	0	19	0	
20.36817	0.29161	0.01	0.4	23	0	
20.54549	0.06331	0.01	0.1	45	0	
21.46101	0.15765	0.01	0	6	0	
19.84426	0.15025	0.01	0	1	0	
19.9338	0.09799	0.01	0	9	0	
20.15506	0.17208	0.01	0	2	0	
16.99355	0.19327	0.01	0	1	0	
16.9099	0.16637	0.01	0	12	0	
16.85283	0.19145	0.01	0	11	0	
18.33953	0.19881	0.01	0	3	0	
17.74937	0.17457	0.01	0	2	0	
13.95688	0.0778	0.01	0.4	64	0	
14.76329	0.1779	0.01	0.2	16	0	
23.12.2019	0:00:00					
5.62						
13.68						
27.82752	0.07239	0.01	0	6	0	
28.58191	0.03592	0.01	0	14	0	
25.46257	0.01646	0.01	0.1	87	0	
25.97723	0.05051	0.01	0	52	0	
23.8144	0.06606	0.01	0	9	0	
25.20256	0.07099	0.01	0	3	0	
22.76414	0.05869	0.01	0	6	0	
38.3376	0.20762	0.01	0	22	0	
32.48784	0.06657	0.01	0	220	0	
28.1712	0.12528	0.01	0.1	69	0	
27.18255	0.03749	0.01	0	96	0	
30.65708	0.09081	0.01	0	14	0	
34.11462	0.16373	0.01	0	16	0	
32.91541	0.11471	0.01	0	1	0	
30.39337	0.07218	0.01	0	4	0	
37.12198	0.02877	0.01	0.1	18	0	
33.03566	0.04417	0.01	0.1	33	0	
28.66219	0.07694	0.01	0	4	0	
28.09701	0.06075	0.01	0.1	20	0	
28.37055	0.06155	0.01	0	9	0	
24.97121	0.09113	0.01	0	19	0	
23.09716	0.11966	0.01	0	3	1	
31.4275	0.16057	0.01	0	5	0	
37.15224	0.28831	0.01	0	36	0	
29.23873	0.12802	0.01	0	9	0	
24.33664	0.15373	0.01	0.1	26	0	
28.39022	0.13782	0.01	0	0	0	
34.75804	0.11275	0.01	0	1	0	
33.80591	0.18613	0.01	0	8	0	
30.97723	0.11567	0.01	0	16	0	
34.63399	0.08602	0.01	0.1	11	0	
24.30707	0.1218	0.01	0	8	0	
22.40958	0.04065	0.01	0	7	1	
21.15018	0.06695	0.01	0.1	31	0	
26.89303	0.08347	0.01	0.1	31	0	
30.32416	0.01688	0.01	0.1	164	0	
30.54565	0.1893	0.01	0	2	0	
24.86429	0.16761	0.01	0	8	0	
23.89976	0.15561	0.01	0	25	0	
25.73516	0.19876	0.01	0	3	0	
30.04515	0.20837	0.01	0	12	0	
30.97878	0.12789	0.01	0.1	14	1	
19.30924	0.08989	0.01	0.1	8	0	
22.30545	0.08609	0.01	0.1	19	0	
23.55212	0.32507	0.01	0.1	17	0	
23.92955	0.18897	0.01	0	1	0	
24.90738	0.21474	0.01	0	0	0	
22.49505	0.18947	0.01	0	2	0	
22.44318	0.203	0.01	0	14	0	
23.35568	0.22061	0.01	0	7	0	
19.25966	0.22536	0.01	0	1	0	
19.16467	0.23194	0.01	0	7	0	
19.22984	0.25344	0.01	0.1	12	0	
20.99286	0.15421	0.01	0	4	0	
20.45136	0.11682	0.01	0.1	5	0	
15.51685	0.13982	0.01	0.1	5	0	
16.609	0.16373	0.01	0	8	0	
23.12.2019	6:00:00					
2.91						
12.94						
28.96204	0.08817	0.01	0	4	0	
29.68337	0.10418	0.01	0	1	0	
26.21506	0.11217	0.01	0	5	0	
