U0(mV)	U90(mV)	I(mA)	errorU0(%)	errorU90(%)	TxV(V)	
06.02.2019	18:00:00 ! data and time
7.52 ! temperature c
13.69 ! External battery voltage V
11.49944	0.08566	0.01	0	1	1	
11.60426	0.08056	0.01	0	1	1	
12.60712	0.08691	0.01	0	0	1	
11.94138	0.08343	0.01	0	5	1	
71.76023	0.76324	0.1	0	0	1	
74.82601	0.73879	0.1	0	0	12	
08.03.2019	18:00:00					
4.76						
13.74						
779.60095	4.25423	0.1	0	0	8	
832.18292	4.62048	0.1	0	0	9	
89.07626	0.40194	0.01	0	10	9	
83.57849	0.42221	0.01	0	5	1	
86.87525	0.40403	0.01	0	1	1	
88.49818	0.32833	0.01	0	0	1	
71.01161	0.2071	0.01	0	2	1	
103.7718	0.72429	0.01	0	13	1	
85.99401	0.35801	0.01	0	36	1	
81.97431	0.40932	0.01	0	22	1	
87.84223	0.41642	0.01	0	22	1	
87.64574	0.48044	0.01	0	0	1	
88.59263	0.43964	0.01	0	3	1	
90.86523	0.46349	0.01	0	1	1	
81.47768	0.31512	0.01	0	3	1	
88.44866	0.31536	0.01	0	2	1	
87.23735	0.31757	0.01	0	5	1	
51.94008	0.25896	0.01	0	1	1	
54.24333	0.29915	0.01	0	6	1	
57.23957	0.38627	0.01	0	5	1	
49.43253	0.31736	0.01	0	4	1	
45.8174	0.29424	0.01	0	4	1	
54.90332	0.33781	0.01	0	3	1	
62.45268	0.33095	0.01	0.1	28	1	
50.7206	0.2605	0.01	0	4	1	
47.17627	0.35009	0.01	0	6	1	
53.87746	0.26629	0.01	0	0	1	
58.07569	0.24337	0.01	0	0	2	
56.98632	0.29404	0.01	0	1	1	
54.01147	0.28873	0.01	0	3	1	
55.1787	0.2939	0.01	0	0	1	
30.89275	0.19442	0.01	0	9	1	
29.68673	0.18183	0.01	0	16	1	
28.31007	0.21044	0.01	0	2	1	
31.75565	0.20127	0.01	0.1	26	1	
34.46286	0.17894	0.01	0	46	1	
35.47043	0.20076	0.01	0	14	1	
30.60086	0.2125	0.01	0	4	1	
30.68718	0.26214	0.01	0.1	6	1	
31.45388	0.14569	0.01	0.1	28	1	
35.03437	0.2455	0.01	0.1	13	1	
35.15128	0.17782	0.01	0	13	2	
17.41871	0.0648	0.01	0.3	103	1	
19.47147	0.15344	0.01	0	0	1	
19.31605	0.27357	0.01	0.2	27	1	
19.06573	0.20865	0.01	0.2	22	1	
21.19191	0.13339	0.01	0.1	25	1	
19.32079	0.14644	0.01	0	3	1	
19.50836	0.16469	0.01	0	14	1	
19.75164	0.0938	0.01	0.1	16	1	
11.75656	-0.07551	0.01	1.2	215	1	
11.74319	0.08269	0.01	0.1	3	1	
11.85678	0.07226	0.01	0.1	26	1	
12.8964	0.18469	0.01	0.2	18	1	
12.11823	0.01788	0.01	0.1	92	1	
73.98937	0.76636	0.1	0	0	1	
76.90484	0.75985	0.1	0	0	11	
09.03.2019	0:00:00					
2.07						
13.1						
760.21038	4.06956	0.1	0	0	8	
815.7069	4.37016	0.1	0	0	9	
87.44252	0.44145	0.01	0	15	9	
82.2646	0.43362	0.01	0	4	1	
85.87987	0.4332	0.01	0	0	1	
86.42974	0.4376	0.01	0	1	1	
70.43589	0.28743	0.01	0	2	1	
101.78559	0.41995	0.01	0	1	2	
84.18872	-0.44432	0.01	0.3	14	1	
81.41436	-0.11363	0.01	0.2	73	1	
87.25247	0.33574	0.01	0	9	1	
86.40808	0.48228	0.01	0	1	1	
87.10429	0.45889	0.01	0	1	1	
89.72003	0.50959	0.01	0	2	1	
79.90596	0.43491	0.01	0	0	1	
86.75215	0.45623	0.01	0	1	1	
85.53472	0.44005	0.01	0	1	1	
50.99396	0.33423	0.01	0	1	1	
53.20016	0.34036	0.01	0	0	1	
56.25491	0.33261	0.01	0	2	1	
48.93907	0.25163	0.01	0	3	1	
45.54745	0.20314	0.01	0	3	2	
54.18672	0.24619	0.01	0	0	1	
61.47883	0.46119	0.01	0	3	1	
50.30014	0.23664	0.01	0	1	1	
47.01624	0.18192	0.01	0	9	1	
53.38565	0.25024	0.01	0	5	1	
56.91331	0.4243	0.01	0	8	1	
56.06826	0.33848	0.01	0	4	1	
53.09773	0.33456	0.01	0	3	1	
54.03963	0.34213	0.01	0	3	1	
30.7097	0.25099	0.01	0	1	1	
29.56372	0.19866	0.01	0	10	1	
28.17844	0.20125	0.01	0	0	1	
31.46248	0.21507	0.01	0	0	1	
33.88484	0.41825	0.01	0.2	11	1	
35.05928	0.19579	0.01	0	5	1	
30.42044	0.21707	0.01	0	3	1	
30.28573	0.30781	0.01	0	14	1	
31.25206	0.21542	0.01	0	1	1	
34.6297	0.23371	0.01	0	2	1	
34.63066	0.21802	0.01	0	7	1	
17.45719	0.1611	0.01	0	0	1	
19.38646	0.16685	0.01	0	0	1	
19.1766	0.094	0.01	0.1	31	1	
18.86467	0.13571	0.01	0	0	1	
21.07005	0.14658	0.01	0	2	1	
19.30413	0.11481	0.01	0	2	1	
19.43574	0.13349	0.01	0	2	1	
19.7388	0.11604	0.01	0	0	1	
11.92044	0.07611	0.01	0.1	5	1	
11.78264	0.07422	0.01	0	6	1	
11.87976	0.07743	0.01	0	9	1	
12.8162	0.09393	0.01	0	0	1	
12.23225	0.10255	0.01	0	1	1	
74.482	0.78575	0.1	0	0	1	
77.29611	0.76954	0.1	0	0	10	
09.03.2019	6:00:00					
2.28						
12.82						
768.17376	4.20978	0.1	0	0	8	
825.19134	4.61359	0.1	0	1	9	
88.52713	0.49078	0.01	0	0	9	
83.64037	0.34593	0.01	0	1	1	
87.02635	0.31727	0.01	0	5	1	
87.98338	0.31452	0.01	0	9	1	
71.64811	0.2193	0.01	0	12	1	
103.24472	0.75789	0.01	0	11	1	
85.94985	0.32857	0.01	0	34	1	
82.96685	0.3839	0.01	0	19	1	
88.4025	0.43644	0.01	0	19	1	
87.70183	0.47992	0.01	0	0	1	
88.2601	0.44148	0.01	0	1	1	
91.18782	0.48845	0.01	0	0	1	
80.53134	0.38453	0.01	0	2	1	
87.6586	0.33709	0.01	0	4	1	
86.74655	0.31611	0.01	0	3	1	
51.63485	0.27202	0.01	0	2	1	
53.80244	0.27552	0.01	0	3	1	
57.00068	0.32449	0.01	0	3	1	
49.48871	0.32391	0.01	0	3	1	
46.1566	0.23434	0.01	0	4	1	
54.78021	0.30757	0.01	0	0	1	
61.8608	0.13358	0.01	0.1	33	1	
50.75611	0.21995	0.01	0	4	1	
47.56531	0.34151	0.01	0	1	1	
53.83279	0.27761	0.01	0	0	1	
57.58304	0.27679	0.01	0	1	2	
56.76663	0.26363	0.01	0	3	1	
53.68622	0.30562	0.01	0	2	1	
54.50031	0.36488	0.01	0	3	1	
30.88886	0.26503	0.01	0	0	1	
29.80135	0.2534	0.01	0	10	1	
28.4127	0.21109	0.01	0	1	1	
31.72928	0.23146	0.01	0	0	1	
34.25267	0.23392	0.01	0.1	34	1	
35.31548	0.24661	0.01	0	0	1	
30.61655	0.20569	0.01	0	0	1	
30.7618	0.2693	0.01	0.1	12	1	
31.44529	0.20315	0.01	0	2	1	
34.85972	0.21205	0.01	0	1	1	
34.91157	0.18034	0.01	0	2	2	
17.55686	0.1375	0.01	0	3	1	
19.48062	0.14131	0.01	0	1	1	
19.30991	0.32661	0.01	0.2	12	1	
19.00175	0.12097	0.01	0	4	1	
21.18787	0.17077	0.01	0	2	1	
19.3929	0.15228	0.01	0	2	1	
19.58722	0.13601	0.01	0	12	1	
19.83267	0.15149	0.01	0	2	1	
11.89517	0.10538	0.01	0	12	1	
11.80078	0.10584	0.01	0	3	1	
11.91225	0.10085	0.01	0	1	1	
12.8538	0.10152	0.01	0	2	1	
12.28075	0.094	0.01	0	1	1	
74.66025	0.78568	0.1	0	0	1	
77.50908	0.76664	0.1	0	0	11	
09.03.2019	12:00:00					
3.17						
13.75						
773.60198	4.13635	0.1	0	0	8	
831.60314	4.53187	0.1	0	0	9	
88.9783	0.52086	0.01	0	10	9	
84.27294	0.47494	0.01	0	1	1	
87.27863	0.44489	0.01	0	4	1	
88.84417	0.49676	0.01	0	9	1	
71.85181	0.32121	0.01	0	2	1	
105.11572	0.46824	0.01	0	0	2	
86.76988	-0.15267	0.01	0.2	65	1	
83.83853	0.17058	0.01	0	63	1	
89.18594	0.56346	0.01	0	2	1	
88.37698	0.49517	0.01	0	2	1	
89.29966	0.48526	0.01	0	1	1	
91.52365	0.40518	0.01	0	15	1	
81.05336	0.46392	0.01	0	2	1	
88.82286	0.47585	0.01	0	5	1	
87.60723	0.46614	0.01	0	0	1	
52.19882	0.32049	0.01	0	4	1	
54.56248	0.32297	0.01	0	3	1	
57.62447	0.26676	0.01	0	1	1	
49.94536	0.2389	0.01	0	1	1	
46.61718	0.21749	0.01	0	8	1	
55.65351	0.27986	0.01	0	4	1	
62.97611	0.53146	0.01	0	14	1	
51.3329	0.30691	0.01	0	2	1	
48.03374	0.27634	0.01	0	14	1	
54.33419	0.33604	0.01	0	4	1	
58.30914	0.344	0.01	0	14	1	
57.32846	0.33252	0.01	0	11	1	
54.15096	0.33598	0.01	0	0	1	
55.35044	0.32184	0.01	0	3	1	
31.19177	0.2352	0.01	0	8	1	
30.18949	0.21465	0.01	0.1	18	1	
28.64816	0.16492	0.01	0	4	1	
32.16072	0.19059	0.01	0	7	1	
34.55519	0.10216	0.01	0.1	0	1	
35.98385	0.24362	0.01	0.2	34	1	
30.97868	0.16762	0.01	0	13	1	
30.98222	0.19758	0.01	0	6	1	
31.78366	0.25184	0.01	0.1	21	1	
35.25146	0.23096	0.01	0.1	30	1	
35.27453	0.20114	0.01	0	31	1	
17.681	0.17285	0.01	0	9	1	
19.66858	0.14795	0.01	0	0	1	
19.46287	0.06283	0.01	0.8	60	1	
19.30332	0.23631	0.01	0.3	21	1	
21.51575	0.14158	0.01	0	11	1	
19.58881	0.09711	0.01	0.1	19	1	
19.7208	0.23847	0.01	0	1	1	
20.04435	0.0778	0.01	0.1	35	1	
12.05993	0.00048	0.01	0.2	146	1	
11.94098	0.05728	0.01	0.3	60	1	
12.06161	0.09902	0.01	0	7	1	
12.98779	0.08181	0.01	0.4	80	1	
12.43033	0.06814	0.01	0.1	24	1	
75.30135	0.75707	0.1	0	4	1	
78.41361	0.80851	0.1	0	1	11	
09.03.2019	18:00:00					
5.7						
13.75						
657.38208	3.37729	0.1	0	0	6	
694.92889	3.54916	0.1	0	0	7	
752.21868	4.005	0.1	0	0	7	
710.40167	3.83905	0.1	0	0	7	
743.97869	3.83102	0.1	0	1	8	
723.91479	3.65459	0.1	0	1	7	
613.53411	2.72582	0.1	0	0	7	
86.16816	0.33503	0.01	0	9	10	
72.95523	0.43907	0.01	0	13	1	
71.21361	0.33526	0.01	0	0	1	
74.1575	0.22123	0.01	0	17	1	
74.37219	0.26321	0.01	0	5	1	
75.21987	0.3302	0.01	0	2	1	
77.53554	0.38707	0.01	0	4	1	
71.24937	0.36489	0.01	0	0	1	
76.32218	0.40108	0.01	0	4	1	
74.83959	0.37865	0.01	0	4	1	
46.69356	0.29244	0.01	0	3	1	
48.64168	0.32096	0.01	0	7	0	
51.4481	0.31868	0.01	0	1	0	
45.52596	0.25175	0.01	0	5	1	
42.10438	0.20287	0.01	0	2	1	
49.59988	0.25209	0.01	0	4	1	
55.76876	0.04087	0.01	0.1	126	1	
47.10863	0.18901	0.01	0	9	1	
43.77452	0.3142	0.01	0	3	0	
49.1101	0.22742	0.01	0	5	1	
52.1643	0.25172	0.01	0	0	1	
51.53675	0.2709	0.01	0	22	1	
49.05581	0.29882	0.01	0	4	1	
49.84003	0.29127	0.01	0	3	1	
30.40586	0.24934	0.01	0	5	0	
28.91329	0.24103	0.01	0.2	7	1	
27.43407	0.19677	0.01	0	4	1	
30.15324	0.2079	0.01	0	2	1	
32.59228	0.35125	0.01	0.2	21	1	
33.87369	0.25799	0.01	0.2	28	1	
30.197	0.15509	0.01	0	13	1	
29.59835	0.31436	0.01	0	13	1	
30.32533	0.24914	0.01	0.1	17	1	
33.10029	0.16389	0.01	0	22	1	
33.13332	0.21104	0.01	0	0	1	
17.88406	0.15009	0.01	0	19	1	
19.5754	0.12651	0.01	0.1	9	0	
19.48618	0.27575	0.01	0.2	19	0	
19.04001	0.02537	0.01	0.5	68	1	
21.18867	0.13239	0.01	0.1	13	1	
19.71087	0.07269	0.01	0.1	26	1	
19.69764	0.05712	0.01	0	2	1	
19.75165	0.15271	0.01	0.2	41	1	
12.57771	0.11885	0.01	0.1	13	1	
12.33731	0.00507	0.01	0.5	43	1	
12.46878	0.15181	0.01	0.2	19	1	
13.25654	0.13053	0.01	0.1	6	1	
12.74795	0.09944	0.01	0	0	1	
80.30506	0.82632	0.1	0	0	1	
82.13743	0.82012	0.1	0	0	8	
10.03.2019	0:00:00					
3.09						
13.15						
624.96704	3.19457	0.1	0	1	6	
647.54864	3.22896	0.1	0	0	6	
694.12377	3.62651	0.1	0	0	7	
660.02276	3.4545	0.1	0	0	6	
679.50775	3.40985	0.1	0	0	7	
674.4978	3.44358	0.1	0	1	6	
553.19311	2.49711	0.1	0	0	6	
808.06268	4.33628	0.1	0	0	7	
652.18499	2.80818	0.1	0	2	7	
664.7232	3.41574	0.1	0	0	6	
687.38739	3.36703	0.1	0	0	7	
700.85736	3.72361	0.1	0	1	7	
693.77294	3.5175	0.1	0	0	8	
717.35211	3.86777	0.1	0	0	8	
658.37622	3.57135	0.1	0	0	6	
696.31646	3.5664	0.1	0	0	8	
690.61212	3.46867	0.1	0	1	8	
441.12368	2.79657	0.1	0	0	6	
456.64566	2.86168	0.1	0	0	6	
485.57437	2.97029	0.1	0	0	6	
425.56893	2.46007	0.1	0	0	6	
397.42022	2.30808	0.1	0	0	7	
468.81362	2.75634	0.1	0	0	7	
523.74407	3.06418	0.1	0	1	7	
435.21337	2.48341	0.1	0	0	7	
418.97021	2.56048	0.1	0	1	6	
470.58392	2.85947	0.1	0	0	7	
491.92129	2.80599	0.1	0	1	8	
484.6979	2.75146	0.1	0	0	8	
467.99194	2.84985	0.1	0	0	8	
476.54669	2.89823	0.1	0	0	8	
288.0599	2.29239	0.1	0	0	6	
278.59069	2.15215	0.1	0	0	6	
264.1127	1.90085	0.1	0	0	7	
290.98291	2.06778	0.1	0	0	7	
305.74777	2.08003	0.1	0	0	8	
322.34356	2.23908	0.1	0	0	7	
285.12509	1.93581	0.1	0	0	8	
289.12512	2.0181	0.1	0	0	7	
292.81915	1.94122	0.1	0	0	7	
321.65545	2.12441	0.1	0	0	7	
319.61444	2.10066	0.1	0	0	8	
174.37652	1.61056	0.1	0	0	7	
189.55357	1.6591	0.1	0	0	7	
187.02584	1.54876	0.1	0	0	7	
184.8256	1.48824	0.1	0	0	7	
204.13682	1.62418	0.1	0	0	8	
190.66618	1.47456	0.1	0	0	7	
194.34504	1.54042	0.1	0	0	8	
195.61207	1.48987	0.1	0	0	8	
122.04627	1.22897	0.1	0	0	7	
119.74067	1.11777	0.1	0	0	7	
121.16025	1.07473	0.1	0	0	7	
131.18986	1.14595	0.1	0	0	7	
126.15459	1.0866	0.1	0	0	8	
79.61603	0.8433	0.1	0	0	7	
82.27284	0.83436	0.1	0	0	7	
10.03.2019	6:00:00					
3.14						
12.88						
617.2376	3.10957	0.1	0	0	6	
639.60345	3.18733	0.1	0	0	6	
684.94799	3.59414	0.1	0	0	6	
649.95983	3.4075	0.1	0	0	6	
667.90808	3.40125	0.1	0	0	7	
664.27099	3.29539	0.1	0	0	6	
544.38922	2.46127	0.1	0	1	6	
799.65197	4.2224	0.1	0	0	6	
637.21051	2.71323	0.1	0	0	7	
651.39013	3.31762	0.1	0	0	6	
673.90332	3.30416	0.1	0	0	7	
689.96807	3.63981	0.1	0	0	6	
679.8009	3.42081	0.1	0	0	7	
705.71246	3.80945	0.1	0	0	7	
647.33477	3.52881	0.1	0	0	6	
690.32067	3.50862	0.1	0	0	8	
684.30767	3.43754	0.1	0	0	8	
437.99346	2.76395	0.1	0	0	6	
453.73074	2.84041	0.1	0	0	6	
479.92144	2.92572	0.1	0	0	6	
418.86868	2.48238	0.1	0	0	6	
393.12637	2.30556	0.1	0	0	7	
467.40499	2.7953	0.1	0	0	7	
519.32562	2.97755	0.1	0	0	7	
427.76257	2.39081	0.1	0	0	7	
413.74777	2.49844	0.1	0	0	6	
467.07208	2.87438	0.1	0	0	7	
487.06039	2.80897	0.1	0	0	8	
479.11557	2.76584	0.1	0	0	8	
463.42269	2.86737	0.1	0	0	8	
473.73745	2.90606	0.1	0	0	8	
285.19812	2.28726	0.1	0	0	6	
275.48837	2.13751	0.1	0	0	6	
262.12936	1.89663	0.1	0	0	7	
290.50402	2.0764	0.1	0	0	7	
304.80102	2.08677	0.1	0	0	7	
321.26864	2.23506	0.1	0	0	7	
282.47052	1.9243	0.1	0	0	8	
287.36581	2.01039	0.1	0	0	7	
291.53839	1.95179	0.1	0	0	7	
320.78036	2.13954	0.1	0	0	7	
317.6885	2.10615	0.1	0	0	8	
173.67018	1.60377	0.1	0	0	7	
189.31114	1.6488	0.1	0	0	7	
186.79762	1.51294	0.1	0	0	6	
184.98287	1.49017	0.1	0	0	7	
204.3327	1.61901	0.1	0	0	8	
190.20243	1.48182	0.1	0	0	7	
193.87442	1.55863	0.1	0	0	8	
195.20677	1.50264	0.1	0	0	7	
122.10175	1.24165	0.1	0	0	7	
120.01618	1.13624	0.1	0	0	7	
121.5556	1.1014	0.1	0	0	7	
131.68122	1.16921	0.1	0	0	7	
126.08165	1.09971	0.1	0	0	8	
80.01536	0.84426	0.1	0	0	7	
82.76347	0.83313	0.1	0	0	7	
10.03.2019	12:00:00					
3.24						
12.84						
599.58062	2.99696	0.1	0	1	5	
620.55291	2.98627	0.1	0	0	6	
659.78808	3.4057	0.1	0	0	6	
627.32299	3.23475	0.1	0	0	6	
641.37078	3.22214	0.1	0	0	6	
642.92425	3.16281	0.1	0	1	6	
524.35015	2.32743	0.1	0	0	6	
773.83245	4.0265	0.1	0	0	6	
607.94787	2.52052	0.1	0	1	6	
626.86737	3.21621	0.1	0	0	6	
647.16296	3.20238	0.1	0	0	7	
668.43688	3.55659	0.1	0	0	6	
653.17779	3.29535	0.1	0	1	7	
680.67224	3.65455	0.1	0	1	7	
622.54199	3.37133	0.1	0	0	6	
665.20385	3.36016	0.1	0	0	8	
663.20294	3.33075	0.1	0	0	8	
428.4346	2.72298	0.1	0	0	6	
442.31619	2.78762	0.1	0	0	6	
466.56356	2.86165	0.1	0	0	6	
407.20822	2.36862	0.1	0	0	6	
384.03121	2.22129	0.1	0	0	7	
456.08398	2.67198	0.1	0	0	7	
504.09729	2.822	0.1	0	0	7	
413.19113	2.24301	0.1	0	0	7	
403.05838	2.39791	0.1	0	0	6	
455.95764	2.68674	0.1	0	0	7	
473.87884	2.64754	0.1	0	0	7	
465.53988	2.61493	0.1	0	1	7	
451.02258	2.74637	0.1	0	0	7	
460.93667	2.7964	0.1	0	0	8	
278.89401	2.211	0.1	0	0	6	
270.43481	2.0797	0.1	0	0	6	
258.10125	1.85478	0.1	0	0	7	
286.88919	2.02665	0.1	0	0	7	
298.56585	2.03714	0.1	0	0	7	
314.62371	2.17526	0.1	0	0	6	
275.79818	1.8693	0.1	0	0	7	
282.91213	1.96172	0.1	0	0	7	
287.39193	1.90379	0.1	0	0	7	
316.02987	2.08232	0.1	0	0	7	
310.83798	2.03999	0.1	0	0	7	
172.21118	1.59143	0.1	0	0	6	
187.40586	1.63054	0.1	0	0	6	
184.78471	1.50409	0.1	0	0	6	
183.03749	1.46326	0.1	0	0	7	
201.84716	1.58487	0.1	0	0	8	
188.18971	1.43621	0.1	0	0	7	
192.44354	1.50757	0.1	0	0	7	
193.91131	1.45365	0.1	0	0	7	
121.23686	1.21448	0.1	0	0	7	
119.48078	1.11595	0.1	0	0	7	
121.30948	1.08328	0.1	0	0	7	
131.70503	1.16265	0.1	0	0	7	
125.62017	1.0856	0.1	0	0	8	
80.38015	0.84309	0.1	0	0	7	
83.21828	0.82893	0.1	0	0	7	
10.03.2019	18:00:00					
5.55						
13.59						
577.66992	2.97359	0.1	0	1	5	
601.52929	2.91738	0.1	0	1	6	
636.68359	3.35847	0.1	0	0	6	
605.6062	3.13759	0.1	0	0	6	
619.88641	3.11353	0.1	0	1	6	
617.83068	3.03081	0.1	0	0	6	
503.82037	2.22867	0.1	0	0	6	
741.49633	3.83561	0.1	0	0	6	
579.69372	2.40279	0.1	0	0	6	
600.97058	2.9847	0.1	0	0	6	
621.42303	2.97925	0.1	0	0	6	
645.9884	3.33439	0.1	0	0	6	
628.40368	3.00446	0.1	0	0	7	
657.01623	3.45084	0.1	0	0	7	
598.16168	3.13329	0.1	0	0	6	
638.46563	3.13714	0.1	0	0	7	
639.12152	3.17276	0.1	0	0	7	
417.68157	2.61468	0.1	0	0	6	
430.87585	2.68039	0.1	0	0	6	
453.3598	2.79845	0.1	0	0	6	
394.85974	2.27304	0.1	0	0	6	
372.00671	2.12264	0.1	0	0	7	
441.51202	2.56	0.1	0	0	7	
487.58691	2.72478	0.1	0	0	7	
399.0213	2.17066	0.1	0	0	6	
391.16958	2.33202	0.1	0	0	6	
441.87182	2.61134	0.1	0	0	7	
458.57794	2.50686	0.1	0	0	7	
451.88619	2.48611	0.1	0	0	7	
438.44772	2.61034	0.1	0	0	7	
445.47412	2.61871	0.1	0	0	8	
273.35977	2.1193	0.1	0	0	5	
265.10733	2.0148	0.1	0	0	6	
252.64038	1.80152	0.1	0	0	7	
280.28814	1.95471	0.1	0	0	6	
291.12564	1.95061	0.1	0	0	7	
307.18145	2.09022	0.1	0	0	6	
269.45339	1.78711	0.1	0	0	7	
277.14923	1.89069	0.1	0	0	7	
281.95755	1.8814	0.1	0	0	7	
309.86578	2.05644	0.1	0	0	7	
303.2846	1.99004	0.1	0	0	7	
170.34481	1.56303	0.1	0	0	6	
184.71615	1.60039	0.1	0	0	6	
181.56022	1.49011	0.1	0	0	6	
180.16413	1.43333	0.1	0	0	7	
198.66693	1.55857	0.1	0	0	7	
185.83332	1.42449	0.1	0	0	7	
190.86105	1.49373	0.1	0	0	7	
192.17807	1.44932	0.1	0	1	7	
120.19486	1.19895	0.1	0	0	7	
118.50299	1.0987	0.1	0	0	7	
120.6051	1.07409	0.1	0	0	7	
131.3001	1.14489	0.1	0	0	7	
125.01042	1.06995	0.1	0	0	7	
80.65975	0.83608	0.1	0	0	7	
83.5253	0.83255	0.1	0	0	7	
11.03.2019	0:00:00					
3.69						
12.91						
571.25653	2.85833	0.1	0	0	5	
594.75769	2.84673	0.1	0	0	6	
627.70904	3.26229	0.1	0	0	6	
595.57183	3.07111	0.1	0	0	6	
609.8916	3.02	0.1	0	0	6	
608.42083	2.94223	0.1	0	0	6	
492.39114	2.23218	0.1	0	1	6	
727.27148	3.76973	0.1	0	0	6	
560.47253	2.33459	0.1	0	1	6	
582.35406	2.89035	0.1	0	2	6	
603.86499	2.87615	0.1	0	0	6	
633.00311	3.29161	0.1	0	1	6	
616.90496	2.98314	0.1	0	0	7	
644.24591	3.41088	0.1	0	0	7	
588.10504	3.10031	0.1	0	0	6	
624.8562	3.07244	0.1	0	0	7	
625.82659	3.10341	0.1	0	0	7	
413.8132	2.5769	0.1	0	0	6	
427.15127	2.64621	0.1	0	0	6	
448.27752	2.68876	0.1	0	0	6	
388.39978	2.21122	0.1	0	0	5	
365.79827	2.05738	0.1	0	0	7	
435.01147	2.47335	0.1	0	0	7	
478.78567	2.59905	0.1	0	0	7	
388.31558	2.09325	0.1	0	0	6	
381.46957	2.25668	0.1	0	0	6	
433.69158	2.54843	0.1	0	0	7	
451.77514	2.47617	0.1	0	0	7	
445.58044	2.45442	0.1	0	0	7	
432.82934	2.56494	0.1	0	0	7	
438.9136	2.58073	0.1	0	0	7	
269.97686	2.0811	0.1	0	0	5	
262.35498	1.97999	0.1	0	0	6	
250.37358	1.78986	0.1	0	0	6	
277.79809	1.95059	0.1	0	0	6	
287.5809	1.93053	0.1	0	0	7	
302.90701	2.06435	0.1	0	0	6	
264.35238	1.76144	0.1	0	1	7	
273.55593	1.87189	0.1	0	0	7	
280.26733	1.8327	0.1	0	0	6	
308.71325	2.00307	0.1	0	1	6	
301.29064	1.93856	0.1	0	0	7	
169.77725	1.53683	0.1	0	0	6	
184.04664	1.57332	0.1	0	0	6	
180.16908	1.44758	0.1	0	0	6	
178.85949	1.40466	0.1	0	0	7	
197.09182	1.52185	0.1	0	0	7	
184.18406	1.39177	0.1	0	0	7	
190.41821	1.46909	0.1	0	0	7	
192.51901	1.4339	0.1	0	0	7	
119.72569	1.1859	0.1	0	0	7	
118.03045	1.08714	0.1	0	0	7	
120.29039	1.06048	0.1	0	0	7	
131.31118	1.14976	0.1	0	0	7	
124.96361	1.07721	0.1	0	0	7	
80.68202	0.84663	0.1	0	0	7	
83.87294	0.83729	0.1	0	0	7	
11.03.2019	6:00:00					
2.7						
12.81						
558.60424	2.7267	0.1	0	2	5	
581.69323	2.81311	0.1	0	0	5	
608.55096	3.11393	0.1	0	0	6	
579.54589	2.96018	0.1	0	1	6	
592.30841	2.9362	0.1	0	1	6	
598.32806	2.81739	0.1	0	0	6	
478.9472	2.08863	0.1	0	0	5	
711.8991	3.55607	0.1	0	0	6	
542.58892	2.17044	0.1	0	1	6	
558.79687	2.72012	0.1	0	0	6	
574.55676	2.60001	0.1	0	0	6	
611.53997	3.12157	0.1	0	0	6	
591.00329	2.79283	0.1	0	0	7	
623.45996	3.2847	0.1	0	0	7	
574.7846	3.09882	0.1	0	0	6	
611.56665	3.01451	0.1	0	0	7	
615.08215	3.06208	0.1	0	0	7	
405.15905	2.51832	0.1	0	1	6	
418.24514	2.58573	0.1	0	0	5	
439.80853	2.6399	0.1	0	0	6	
381.10916	2.15383	0.1	0	0	5	
358.53924	2.00044	0.1	0	0	6	
426.00775	2.43028	0.1	0	0	6	
469.77282	2.563	0.1	0	0	6	
376.6029	1.98707	0.1	0	0	6	
367.10464	2.10728	0.1	0	0	5	
419.86181	2.38726	0.1	0	0	6	
440.08795	2.33502	0.1	0	0	7	
433.8937	2.31585	0.1	0	0	7	
423.69934	2.45434	0.1	0	0	7	
430.85363	2.46086	0.1	0	0	7	
263.17376	2.00282	0.1	0	0	5	
257.14102	1.8868	0.1	0	0	6	
246.82078	1.71463	0.1	0	0	6	
275.03842	1.90515	0.1	0	0	6	
284.20303	1.89721	0.1	0	1	7	
298.85375	2.00791	0.1	0	0	6	
258.17361	1.68679	0.1	0	0	7	
267.17147	1.7809	0.1	0	1	7	
274.11566	1.74894	0.1	0	0	6	
303.13562	1.92934	0.1	0	0	6	
296.17904	1.87649	0.1	0	0	7	
167.49842	1.50191	0.1	0	0	6	
182.41633	1.54501	0.1	0	0	6	
179.97674	1.42751	0.1	0	0	6	
178.68849	1.3839	0.1	0	0	6	
195.12889	1.47937	0.1	0	0	7	
181.05615	1.33646	0.1	0	0	7	
186.40116	1.40715	0.1	0	0	7	
188.80625	1.36503	0.1	0	0	7	
119.79481	1.16319	0.1	0	0	6	
118.25762	1.06655	0.1	0	0	6	
119.84604	1.03894	0.1	0	0	6	
130.28718	1.11386	0.1	0	0	6	
122.84757	1.02371	0.1	0	0	7	
80.35896	0.82216	0.1	0	0	6	
83.25532	0.81127	0.1	0	0	6	
11.03.2019	12:00:00					
2.21						
13.12						
565.15295	2.81773	0.1	0	0	5	
591.34594	2.91859	0.1	0	0	6	
618.93762	3.18331	0.1	0	0	6	
586.26544	2.95211	0.1	0	0	6	
605.22094	3.0145	0.1	0	0	6	
607.88812	3.00139	0.1	0	1	6	
490.49288	2.21017	0.1	0	0	6	
726.66619	3.80777	0.1	0	1	6	
554.19433	2.2784	0.1	0	2	6	
564.95825	2.79347	0.1	0	0	6	
580.15008	2.68088	0.1	0	1	6	
